Date,SP500_Close,SP500_Volume,VIX,Return_1d,Return_5d,MA50,MA200,Dist_MA50,Dist_MA200,Dist_52w_High,VIX_Change,Realized_Vol_10d,Volume_Ratio,Consec_Down,RSI,event_name,category,label,day_relative
2002-09-30,815.280029296875,1721870000,39.689998626708984,-0.014612526308257157,-0.022094257695155273,885.9650036621093,1037.2407025146485,-0.07978303214354984,-0.21399148016430533,-0.3046711563171706,0.07357309483892216,0.30210316389087555,1.2421641980817142,2,23.532068112382206,Dotcom Crash,Grey Swan,L-shape,687
2002-10-01,847.9099731445312,1780900000,34.119998931884766,0.04002298924922454,0.03493268059509003,886.5262036132813,1035.883352355957,-0.04355904011788817,-0.18146191729397837,-0.27684201748177706,-0.1403376136948502,0.37986835108452627,1.2623866685616525,0,35.39212998887899,Dotcom Crash,Grey Swan,L-shape,688
2002-10-02,827.9099731445312,1668900000,36.83000183105469,-0.023587409788127234,-0.013993759826368968,887.1304028320312,1034.407452392578,-0.0667550446906651,-0.1996287621192398,-0.29389944115698974,0.07942564431435128,0.3941951106859903,1.1706809962678362,1,35.824121354681466,Dotcom Crash,Grey Swan,L-shape,689
2002-10-03,818.9500122070312,1674500000,37.310001373291016,-0.01082238555898618,-0.0421077249967714,886.6408032226562,1032.8304025268556,-0.07634522432262375,-0.20708181110524873,-0.3015411336482044,0.01303284057487053,0.3705264312619249,1.163460867033689,2,33.45629098984381,Dotcom Crash,Grey Swan,L-shape,690
2002-10-04,800.5800170898438,1835930000,39.459999084472656,-0.02243115555695674,-0.03237968283288939,885.8788037109375,1031.1187023925781,-0.09628719669527931,-0.22358113063781995,-0.31720837312947714,0.05762523806071873,0.38175196279732126,1.2473943683024735,3,30.427264700875114,Dotcom Crash,Grey Swan,L-shape,691
2002-10-07,785.280029296875,1576500000,42.63999938964844,-0.01911112876459886,-0.036797172654741694,884.5276037597656,1029.2973022460938,-0.11220404432945869,-0.2370717113672925,-0.33025729182998964,0.08058794675510006,0.38600337383994177,1.0551453142244833,4,30.73025740547226,Dotcom Crash,Grey Swan,L-shape,692
2002-10-08,798.5499877929688,1938430000,41.02000045776367,0.016898377650040874,-0.05821371008116305,882.5194030761719,1027.5904019165039,-0.09514738711751088,-0.22289076824419934,-0.3189397266189717,-0.0379924708037882,0.3953111986298648,1.2655345321906877,0,35.11356227909761,Dotcom Crash,Grey Swan,L-shape,693
2002-10-09,776.760009765625,1885030000,42.130001068115234,-0.027286930512098406,-0.06178203553295858,879.9990026855469,1025.7497518920898,-0.11731717036594487,-0.24273926624615827,-0.3375237709732705,0.027059985323366176,0.38148171285541826,1.1903222343602988,1,35.766822722046086,Dotcom Crash,Grey Swan,L-shape,694
2002-10-10,803.9199829101562,2090230000,37.54999923706055,0.034965720174917836,-0.018352804289445968,877.8450024414062,1024.0461016845702,-0.08421192730567977,-0.21495723523804583,-0.3143598125265872,-0.10871117291570442,0.4203877653618599,1.2834823861426172,0,41.991414856132,Dotcom Crash,Grey Swan,L-shape,695
2002-10-11,835.3200073242188,1854130000,35.70000076293945,0.039058643996378484,0.04339352655922757,876.858203125,1022.4758517456055,-0.04737162251860674,-0.18304182353242665,-0.2875796365344529,-0.04926760350757098,0.44644770803144607,1.1184833608611355,0,50.290717797598546,Dotcom Crash,Grey Swan,L-shape,696
2002-10-14,841.4400024414062,1200300000,36.040000915527344,0.007326527634351487,0.07151585555386641,876.4022033691406,1020.8974017333984,-0.03989287200936926,-0.17578397103106394,-0.2823600690542479,0.009523813594448205,0.43804494827272644,0.7197497336092484,0,54.096851628914685,Dotcom Crash,Grey Swan,L-shape,697
2002-10-15,881.27001953125,1956000000,34.02000045776367,0.047335540233740314,0.10358779413033714,877.3356042480468,1019.4986517333984,0.004484504292488297,-0.13558490927587377,-0.2483901952296266,-0.05604884590592174,0.45627383584219766,1.1553230208743717,0,57.17934833317432,Dotcom Crash,Grey Swan,L-shape,698
2002-10-16,860.02001953125,1585000000,36.0,-0.024112927399144835,0.10718884690104913,877.3446044921875,1018.0583520507812,-0.0197466136706512,-0.15523504345421663,-0.26651370788454004,0.05820104396219894,0.4571778053224477,0.933872956747836,1,50.85714462606528,Dotcom Crash,Grey Swan,L-shape,699
2002-10-17,879.2000122070312,1780390000,34.099998474121094,0.022301797911908228,0.09364119675737448,877.3932043457031,1016.6810018920899,0.0020592909226776223,-0.1352252962622496,-0.2501556448266262,-0.0527778201633029,0.45697787127304884,1.0411317781179232,0,59.01862789641073,Dotcom Crash,Grey Swan,L-shape,700
2002-10-18,884.3900146484375,1423100000,33.529998779296875,0.00590309641645459,0.05874396266576287,876.9718041992187,1015.2766018676758,0.008458892764508579,-0.12891717092510832,-0.2457292413007035,-0.016715534320530745,0.4261180492097802,0.8412906963511654,0,62.32127428512979,Dotcom Crash,Grey Swan,L-shape,701
2002-10-21,899.719970703125,1447000000,33.11000061035156,0.017333931637368627,0.06926217923158107,876.7934033203124,1013.9126516723633,0.026148197849108313,-0.11262575802845254,-0.2326547635333437,-0.01252604187998485,0.39365664806370093,0.85375657317334,0,59.84420079847903,Dotcom Crash,Grey Swan,L-shape,702
2002-10-22,890.1599731445312,1549200000,34.09000015258789,-0.01062552557449925,0.010087661461591457,876.5206030273438,1012.5390014648438,0.015560809489337213,-0.12086352046021569,-0.24080820996789032,0.02959829429691818,0.4117599353230521,0.9173320511685592,1,62.316497109698155,Dotcom Crash,Grey Swan,L-shape,703
2002-10-23,896.1400146484375,1593900000,33.20000076293945,0.006717940240315912,0.04199901664716421,876.7592028808593,1011.2161517333984,0.022105056558170827,-0.1137997419124493,-0.23570800489151608,-0.026107344842029145,0.3540594814769732,0.9454126371164173,0,65.45469654106304,Dotcom Crash,Grey Swan,L-shape,704
2002-10-24,882.5,1700570000,34.029998779296875,-0.01522085212743074,0.003753398256540974,876.0168029785157,1009.8529516601562,0.007400767884178735,-0.12611039206331306,-0.24734118033124133,0.024999939677228467,0.3628359131651479,1.0071728126060508,1,66.718368024147,Dotcom Crash,Grey Swan,L-shape,705
2002-10-25,897.6500244140625,1340400000,30.0,0.017167166474858275,0.01499339606507899,875.3648034667968,1008.5584515380859,0.025458209947449583,-0.10996727750869006,-0.23442016107521738,-0.11842488756563341,0.3280470594401168,0.7978030062245777,0,72.94670335340668,Dotcom Crash,Grey Swan,L-shape,706
2002-10-28,890.22998046875,1382600000,31.06999969482422,-0.00826607669303625,-0.010547715448573025,874.5940026855469,1007.2816015625,0.01787798422489855,-0.1162054592401757,-0.24074850273841195,0.03566665649414058,0.3373676773323726,0.8313138227719019,1,69.17990988761618,Dotcom Crash,Grey Swan,L-shape,707
2002-10-29,882.1500244140625,1529700000,32.27000045776367,-0.009076256958267082,-0.008998324988904183,873.2230029296875,1006.0003015136718,0.01022307183208025,-0.12311157055644896,-0.24763966442350718,0.03862249033556808,0.2509304916464214,0.9267592416168637,2,73.38985227376169,Dotcom Crash,Grey Swan,L-shape,708
2002-10-30,890.7100219726562,1422300000,31.229999542236328,0.009703562117202802,-0.006059312816102169,872.288603515625,1004.7229019165039,0.021118490351457683,-0.11347693948885676,-0.2403390891727212,-0.0322281035257046,0.21381903042279074,0.8681769474390673,0,70.99521321989954,Dotcom Crash,Grey Swan,L-shape,709
2002-10-31,885.760009765625,1641300000,31.139999389648438,-0.005557377917527417,0.0036940620573653327,871.0166040039062,1003.5138522338867,0.016926664421718286,-0.11734152170010813,-0.24456081194336152,-0.002881849308584594,0.18997542498578798,1.0028715010168945,1,63.992451202196506,Dotcom Crash,Grey Swan,L-shape,710
2008-01-02,1447.1600341796875,3452650000,23.170000076293945,-0.014437843160646446,-0.03293789876072262,1479.5115991210937,1490.8826495361327,-0.02186638141980414,-0.029326664556763662,-0.07538573835983955,0.029777781168619732,0.15612578987057865,1.0631541558899646,2,40.700298008658784,Global Financial Crisis,Grey Swan,U-shape,0
2008-01-03,1447.1600341796875,3429500000,22.489999771118164,0.0,-0.03371926795633584,1478.3282006835936,1491.06375,-0.02108338763306665,-0.029444559845487845,-0.07538573835983955,-0.029348308283844715,0.15233709720036387,1.0546312519267893,0,37.27984575616811,Global Financial Crisis,Grey Swan,U-shape,1
2008-01-04,1411.6300048828125,4166000000,23.940000534057617,-0.024551555085623233,-0.0437860376443614,1476.1690014648439,1490.9466998291016,-0.043720601447386785,-0.05319888025197728,-0.0980864563374508,0.06447313373482366,0.19462999072502735,1.2712984837034396,1,29.655524863665477,Global Financial Crisis,Grey Swan,U-shape,2
2008-01-07,1416.1800537109375,4221260000,23.790000915527344,0.0032232587947169655,-0.042144307323690344,1474.1750024414061,1490.8548999023437,-0.03934061331553054,-0.050088607681604495,-0.09517935557576607,-0.006265648086217879,0.1929431091434557,1.2754596553842323,0,35.01941017100026,Global Financial Crisis,Grey Swan,U-shape,3
2008-01-08,1390.18994140625,4705390000,25.43000030517578,-0.018352265474000595,-0.05323629404583419,1471.69080078125,1490.6252996826172,-0.05537906422445191,-0.06737800458488918,-0.11178486424859588,0.06893649964418613,0.1720175687515761,1.3896673432796325,1,34.23865481674268,Global Financial Crisis,Grey Swan,U-shape,4
2008-01-09,1409.1300048828125,5351030000,24.1200008392334,0.013624083236714934,-0.026279076535189128,1469.1678002929686,1490.4834497070312,-0.040865172377303624,-0.05458191759204675,-0.09968374730700875,-0.05151393827060857,0.18678687977323252,1.5254023971004118,0,37.71372420998504,Global Financial Crisis,Grey Swan,U-shape,5
2008-01-10,1420.3299560546875,5170490000,23.450000762939453,0.007948131920451518,-0.018539814181787073,1466.7547998046875,1490.4420495605468,-0.03165140059959712,-0.04704114026206634,-0.09252791496047835,-0.02777777997437414,0.19715136447063705,1.451381095433439,0,41.65772590717278,Global Financial Crisis,Grey Swan,U-shape,6
2008-01-11,1401.02001953125,4495840000,23.68000030517578,-0.013595387776707546,-0.007516123428138122,1464.1547998046874,1490.3609997558594,-0.0431202904787522,-0.05994586562533819,-0.10486534985312801,0.009808082505473603,0.1962953511117635,1.2617606678139668,1,35.79328343712238,Global Financial Crisis,Grey Swan,U-shape,7
2008-01-14,1416.25,3682090000,22.899999618530273,0.01087063729028337,4.939081642851839e-05,1461.4921997070312,1490.329599609375,-0.03095616912365348,-0.04970685654286928,-0.09513466574541662,-0.03293921776153952,0.21031526389631378,1.032701218961524,0,32.85235204148019,Global Financial Crisis,Grey Swan,U-shape,8
2008-01-15,1380.949951171875,4601640000,23.34000015258789,-0.024925012411738723,-0.006646566745424964,1458.9423999023438,1490.1300494384766,-0.053458209683733465,-0.07326883872165638,-0.11768844543266424,0.019213997440487907,0.23480919666303118,1.2692346360463531,1,24.0099238352239,Global Financial Crisis,Grey Swan,U-shape,9
2008-01-16,1373.199951171875,5440620000,24.3799991607666,-0.005612078839948742,-0.025498040341512374,1456.2133984375,1489.8732989501952,-0.057006375133409344,-0.07831091936511073,-0.12264004743829392,0.04455865472920317,0.2300817944342991,1.4628850021093796,2,22.794434313727052,Global Financial Crisis,Grey Swan,U-shape,10
2008-01-17,1333.25,5303130000,28.459999084472656,-0.02909259582902124,-0.06130966659083448,1452.8349975585938,1489.3506988525392,-0.08231147911466175,-0.10481124356594182,-0.14816472593474084,0.16735028975192812,0.2567045584829651,1.3962678462115676,3,21.083705763711805,Global Financial Crisis,Grey Swan,U-shape,11
2008-01-18,1325.18994140625,6004840000,27.18000030517578,-0.006045421784173999,-0.05412490690202343,1448.9333959960939,1488.7797985839843,-0.08540313511427784,-0.10988183567061341,-0.1533144294571028,-0.04497536263081692,0.23962995299645945,1.5286290187085758,4,19.720319579654756,Global Financial Crisis,Grey Swan,U-shape,12
2008-01-22,1310.5,6544690000,31.010000228881836,-0.011085159151345114,-0.07466902030008826,1445.63099609375,1488.1134985351562,-0.09347544183743178,-0.11935480641093056,-0.16270007375771825,0.14091243122527564,0.2345945795804254,1.6044280880636173,5,19.371373596156275,Global Financial Crisis,Grey Swan,U-shape,13
2008-01-23,1338.5999755859375,3241680000,29.020000457763672,0.021442179004912187,-0.03066727765912103,1442.9075952148437,1487.583448486328,-0.07228988188490003,-0.10015133809937643,-0.14474653885843142,-0.06417283961400089,0.2665315136103606,0.8072321393775805,0,29.486013127859152,Global Financial Crisis,Grey Swan,U-shape,14
2008-01-24,1352.0699462890625,5735300000,27.780000686645508,0.01006273042641359,-0.015387420356940962,1440.8749951171876,1487.1018481445312,-0.061632722567235974,-0.09080205368848751,-0.1361403538327067,-0.04272914374770209,0.26060349426392376,1.3529233942187784,0,32.901775719396824,Global Financial Crisis,Grey Swan,U-shape,15
2008-01-25,1330.6099853515625,4882250000,29.079999923706055,-0.015871931031674613,-0.001980134744749673,1438.70359375,1486.560548095703,-0.07513264641029363,-0.10490696994744991,-0.14985147455772083,0.04679622767919822,0.2574303508111826,1.1139624229198923,1,34.655299331202656,Global Financial Crisis,Grey Swan,U-shape,16
2008-01-28,1353.9599609375,4100930000,27.780000686645508,0.01754832433469833,0.021710110099930402,1436.1617919921875,1486.09134765625,-0.05723716611389611,-0.08891202208204602,-0.13493279250059412,-0.04470423798044054,0.2795312792551544,0.9175292468837929,0,38.99927353469185,Global Financial Crisis,Grey Swan,U-shape,17
2008-01-29,1362.300048828125,4232960000,27.31999969482422,0.0061597743886385725,0.03952693538964125,1433.9961938476563,1485.6385980224609,-0.049997444433348394,-0.08302056055793938,-0.1296041736713881,-0.01655871059939973,0.27379982242135004,0.9282484369786708,0,44.740731123866766,Global Financial Crisis,Grey Swan,U-shape,18
2008-01-30,1355.81005859375,4742760000,27.6200008392334,-0.0047639947161109975,0.012856778217315679,1432.08939453125,1485.0759985351563,-0.053264367593803534,-0.0870433163480597,-0.13375073478894273,0.010981008336761189,0.24757469512443706,1.0144393270737784,1,39.44994413359245,Global Financial Crisis,Grey Swan,U-shape,19
2008-01-31,1378.550048828125,4970290000,26.200000762939453,0.016772253672436177,0.019584861428020517,1430.485595703125,1484.6113488769531,-0.03630623547067049,-0.07144044812068767,-0.11922178236926138,-0.0514120214752809,0.2627705903625865,1.0461269829342865,0,42.09432181509,Global Financial Crisis,Grey Swan,U-shape,20
2008-02-01,1395.4200439453125,4650770000,24.020000457763672,0.01223749194418322,0.048707028586311374,1429.7285961914063,1484.2259490966796,-0.02399654895165899,-0.0598331441418442,-0.1084432660263932,-0.08320611609521189,0.20874291901803577,0.966454414386108,0,48.93048564694252,Global Financial Crisis,Grey Swan,U-shape,21
2008-02-04,1380.8199462890625,3495780000,25.989999771118164,-0.010462869384454843,0.019838094276410034,1428.55099609375,1483.7763989257812,-0.03341221274928507,-0.06938811852733116,-0.11777150768279018,0.08201495736099185,0.21612513690256815,0.7315356707815348,1,43.21705254252736,Global Financial Crisis,Grey Swan,U-shape,22
2008-02-05,1336.6400146484375,4315740000,28.239999771118164,-0.031995432684296055,-0.01883581682446589,1426.9483959960937,1483.0378491210938,-0.06328776962156062,-0.0987148335825801,-0.14599879002089347,0.08657175913100046,0.27501199720989356,0.9022306467079664,2,41.79597323809391,Global Financial Crisis,Grey Swan,U-shape,23
2008-02-06,1326.449951171875,4008120000,28.969999313354492,-0.007623640894248274,-0.021655029947430404,1424.6633959960936,1482.2654486083984,-0.06893799974101948,-0.10511983368620535,-0.15250938856902774,0.025849842356688635,0.25584963907800345,0.8440728454332614,3,41.42170324132104,Global Financial Crisis,Grey Swan,U-shape,24
2008-02-07,1336.9100341796875,4589160000,27.65999984741211,0.007885772846967454,-0.030205660421132152,1423.257197265625,1481.5479486083984,-0.060668699411342224,-0.09762621220903969,-0.1458262701173455,-0.045219174904795545,0.25348561559419297,0.9742500404419616,0,50.75309307429658,Global Financial Crisis,Grey Swan,U-shape,25
2008-02-08,1331.2900390625,3768490000,28.010000228881836,-0.004203719751894819,-0.045957491553221375,1421.3183984375,1480.7272985839843,-0.06334144374263433,-0.10092152664733794,-0.14941697709720286,0.012653665343475229,0.24078147012521392,0.8121126103741223,1,51.267894947297066,Global Financial Crisis,Grey Swan,U-shape,26
2008-02-11,1339.1300048828125,3593140000,27.600000381469727,0.005888999083801139,-0.030192163372415926,1418.7205981445313,1479.9516986083984,-0.05610025918127297,-0.09515289847499807,-0.1444078944546316,-0.01463762385083267,0.22370778186806717,0.78193008864213,0,56.125111187833404,Global Financial Crisis,Grey Swan,U-shape,27
2008-02-12,1348.8599853515625,4044640000,26.329999923706055,0.007265896838448915,0.009142305010477303,1416.3033984375,1479.225648803711,-0.04761932588761888,-0.0881310187918785,-0.1381912504799477,-0.046014508703280055,0.22476688721428542,0.8767258214833852,0,52.38228048156928,Global Financial Crisis,Grey Swan,U-shape,28
2008-02-13,1367.2099609375,3856420000,24.8799991607666,0.013604062530741423,0.030728645079759698,1414.0247973632813,1478.6498486328126,-0.03310750738818478,-0.0753659751146304,-0.12646715036193693,-0.05507029119411255,0.23462234067440696,0.8427333798723822,0,53.43747349702861,Global Financial Crisis,Grey Swan,U-shape,29
2008-02-14,1348.8599853515625,3644760000,25.540000915527344,-0.013421475932895444,0.008938485661982076,1411.5535961914063,1477.9626483154298,-0.044414615930277845,-0.0873517765222399,-0.1381912504799477,0.026527402613481632,0.22637642678707703,0.8124213924972569,1,54.20293652301911,Global Financial Crisis,Grey Swan,U-shape,30
2008-02-15,1349.989990234375,3583300000,25.020000457763672,0.0008377480947496796,0.014046489212105495,1409.2975952148438,1477.232998046875,-0.042083095282247684,-0.08613604487628866,-0.13746927184199859,-0.020360236457451775,0.2130245511394374,0.8143306560164861,0,48.98148496122866,Global Financial Crisis,Grey Swan,U-shape,31
2008-02-19,1348.780029296875,3613550000,25.59000015258789,-0.0008962740066612573,0.007206189375845495,1406.5729956054688,1476.4649481201172,-0.041087783207238694,-0.08648015585186414,-0.13824233571359326,0.022781761966249148,0.20930088494979732,0.844142123674279,1,46.39965412546403,Global Financial Crisis,Grey Swan,U-shape,32
2008-02-20,1360.030029296875,3870520000,24.399999618530273,0.008340870828184466,0.008281099644601886,1403.626796875,1475.7369982910157,-0.031060084970725727,-0.07840622626398584,-0.13105452635058243,-0.046502560647201596,0.1328662394462434,0.9333238164777281,0,51.095982307034824,Global Financial Crisis,Grey Swan,U-shape,33
2008-02-21,1342.530029296875,3696660000,25.1200008392334,-0.012867362942748706,-0.018051310585611824,1400.3841967773437,1474.9022485351563,-0.04131306795207097,-0.08974982536622396,-0.14223556313748814,0.02950824721146006,0.14527264500604323,0.886536618145287,1,40.383379459496105,Global Financial Crisis,Grey Swan,U-shape,34
2008-02-22,1353.1099853515625,3572660000,24.059999465942383,0.007880610357913875,0.0031508088653784405,1397.127197265625,1474.1291986083984,-0.031505515031280185,-0.08209539121203213,-0.1354758558316992,-0.04219750548875234,0.1452660379018772,0.8796091238894586,0,38.3114921054584,Global Financial Crisis,Grey Swan,U-shape,35
2008-02-25,1371.800048828125,3866350000,23.030000686645508,0.013812671311938196,0.01615571874719124,1395.0101977539061,1473.4252990722657,-0.016637977961130035,-0.06897210894106984,-0.12353446798706787,-0.042809592774715854,0.15422927907736877,0.9639727239861875,0,47.563243029333684,Global Financial Crisis,Grey Swan,U-shape,36
2008-02-26,1381.2900390625,4096060000,21.899999618530273,0.006917910698780005,0.02410327040694149,1392.90419921875,1472.8743994140625,-0.008338089699753968,-0.06218069944592459,-0.11747115770604372,-0.04906648000104019,0.15484586455954444,1.021306877151872,0,64.84474368808316,Global Financial Crisis,Grey Swan,U-shape,37
2008-02-27,1380.02001953125,3904700000,22.690000534057617,-0.0009194445013966934,0.014698197689583026,1390.7363989257813,1472.2452496337892,-0.007705543194820167,-0.06264257271366952,-0.11828259399741485,0.036073101793979045,0.1542006299277995,0.977594100035464,1,68.93337083945252,Global Financial Crisis,Grey Swan,U-shape,38
2008-02-28,1367.6800537109375,3938580000,23.530000686645508,-0.00894187449867867,0.018733304928184147,1388.7310009765624,1471.5678997802734,-0.015158405228098025,-0.07059670578900766,-0.12616680038519046,0.037020719824446546,0.14950521778270062,0.9961040565535854,2,60.73249074785281,Global Financial Crisis,Grey Swan,U-shape,39
2008-02-29,1330.6300048828125,4426730000,26.540000915527344,-0.027089704735838493,-0.01661356483368892,1386.4256005859374,1470.7151000976562,-0.04024420472295402,-0.09524964774315704,-0.14983868375112866,0.1279218079492095,0.19336406861702926,1.127310449343506,3,49.81118133366672,Global Financial Crisis,Grey Swan,U-shape,40
2008-03-03,1331.3399658203125,4117570000,26.280000686645508,0.0005335524788219193,-0.02949415480949713,1383.9528002929687,1469.8010998535156,-0.038016350313044366,-0.09420399402817325,-0.1493850780734456,-0.009796541820378035,0.19327624398940216,1.0557475212790084,0,47.67669442284337,Global Financial Crisis,Grey Swan,U-shape,41
2008-03-04,1326.75,4757180000,25.520000457763672,-0.003447628658457935,-0.03948485656170886,1381.4278002929686,1468.8710998535157,-0.039580642782324746,-0.09675532445814261,-0.15231768245559152,-0.02891933824294146,0.19354273026325203,1.200333113267973,1,43.19734150791606,Global Financial Crisis,Grey Swan,U-shape,42
2008-03-05,1333.699951171875,4277710000,24.600000381469727,0.005238327621537531,-0.03356478000595131,1378.8993994140626,1467.925849609375,-0.03277936610995281,-0.0914391544186094,-0.14787724475730965,-0.036050159082738675,0.18967873468162708,1.0798712043854124,0,38.912037560627255,Global Financial Crisis,Grey Swan,U-shape,43
2008-03-06,1304.3399658203125,4323460000,27.549999237060547,-0.022013935987449718,-0.04631206525149201,1375.2969995117187,1466.822049560547,-0.05159397113248888,-0.11077150346145485,-0.16663582054467155,0.11991865080672715,0.20906892907227467,1.0870935022209751,1,36.269413275947485,Global Financial Crisis,Grey Swan,U-shape,44
2008-03-07,1293.3699951171875,4565410000,27.489999771118164,-0.008410361554953893,-0.02800178083231064,1371.235400390625,1465.668299560547,-0.05678485637933207,-0.11755613769842732,-0.1736447146008383,-0.002177839114480662,0.2016215176393562,1.1482724202063208,2,33.536855032494614,Global Financial Crisis,Grey Swan,U-shape,45
2008-03-10,1273.3699951171875,4261240000,29.3799991607666,-0.01546347918654778,-0.043542575293611385,1366.749599609375,1464.4237493896485,-0.06832239388903133,-0.13046343611409578,-0.18642304235730198,0.0687522519237751,0.1798288355098635,1.0651683326117627,3,30.233268037140107,Global Financial Crisis,Grey Swan,U-shape,46
2008-03-11,1320.6500244140625,5109080000,26.360000610351562,0.037129844018763736,-0.0045976827480215254,1363.6371997070312,1463.4894494628907,-0.03152390922028543,-0.097601950667462,-0.15621505682276832,-0.102790967892466,0.2819499253426528,1.2533532008824606,0,41.3175718774172,Global Financial Crisis,Grey Swan,U-shape,47
2008-03-12,1308.77001953125,4414280000,27.219999313354492,-0.008995573894062803,-0.018692309030018284,1360.2428002929687,1462.4546496582032,-0.0378408771953305,-0.10508676639160844,-0.16380538662981667,0.032625139722690655,0.28212249471932915,1.0780180086455762,1,42.36751148894269,Global Financial Crisis,Grey Swan,U-shape,48
2008-03-13,1315.47998046875,5073360000,27.290000915527344,0.005126921336342294,0.00854072936531658,1357.1852001953125,1461.4414996337891,-0.030729203148222306,-0.09987503379479401,-0.1595182826251945,0.0025716974261094094,0.2856404031424459,1.220831935640517,0,41.341060504854106,Global Financial Crisis,Grey Swan,U-shape,49
2008-03-14,1288.1400146484375,5153780000,31.15999984741211,-0.02078326255529206,-0.00404368470622829,1354.0047998046875,1460.2310498046875,-0.048644425164335384,-0.11785192157040349,-0.17698623483031786,0.14181014298474537,0.2726649845287543,1.2180683598555366,1,31.48621291599379,Global Financial Crisis,Grey Swan,U-shape,50
2008-03-17,1276.5999755859375,5683010000,32.2400016784668,-0.00895868378535658,0.0025365608433804976,1350.5935986328125,1458.9609497070312,-0.054786001593505045,-0.12499373211991244,-0.1843593549034688,0.034659879215127365,0.27327780345698477,1.3106287236129195,2,27.040632480819923,Global Financial Crisis,Grey Swan,U-shape,51
2008-03-18,1330.739990234375,5335630000,25.790000915527344,0.04240953758720556,0.0076401511632797625,1348.9757983398438,1457.9329498291015,-0.013518261875351066,-0.08724198160802665,-0.14976841230759488,-0.20006204798827387,0.35949993606556346,1.2065559698416974,0,41.22693632312878,Global Financial Crisis,Grey Swan,U-shape,52
2008-03-19,1298.4200439453125,5358550000,29.84000015258789,-0.02428719849575589,-0.007908169832347212,1346.6205981445312,1456.7291497802735,-0.035793715219886585,-0.10867435848238474,-0.170418155645242,0.1570375763198275,0.3787085528871914,1.1916892763421252,1,38.48889015126923,Global Financial Crisis,Grey Swan,U-shape,53
2008-03-20,1329.510009765625,6145220000,26.6200008392334,0.0239444592412823,0.0106653309097684,1345.4069995117188,1455.7219500732422,-0.011815747763957843,-0.08670058200418496,-0.1505542669857817,-0.1079088236222826,0.3824009881569506,1.330414104439289,0,49.81009291475811,Global Financial Crisis,Grey Swan,U-shape,54
2008-03-24,1349.8800048828125,4499000000,25.729999542236328,0.015321430427423843,0.047929564746286735,1344.2219995117186,1454.884450073242,0.004209130168342052,-0.07217373529914586,-0.13753954328553236,-0.03343355630873457,0.3825707643970928,0.9643445447228447,0,52.94716906442712,Global Financial Crisis,Grey Swan,U-shape,55
2008-03-25,1352.989990234375,4145120000,25.719999313354492,0.0023038976355771457,0.059838646490162795,1342.8752001953126,1454.1958001708983,0.007532189169620004,-0.06959572426534964,-0.13555252267852905,-0.00038866028215123194,0.3666172617242126,0.8858450230681685,0,54.19089084943925,Global Financial Crisis,Grey Swan,U-shape,56
2008-03-26,1341.1300048828125,4055670000,26.079999923706055,-0.008765759863092581,0.007807697014206028,1341.6773999023437,1453.363099975586,-0.0004079930239348638,-0.07722302506143085,-0.14313006167898523,0.013996913684388712,0.3290995954327979,0.8671030756442227,1,51.16835821743552,Global Financial Crisis,Grey Swan,U-shape,57
2008-03-27,1325.760009765625,4037930000,25.8799991607666,-0.011460481132498757,0.021056333771033442,1339.8676000976564,1452.446300048828,-0.010529092823054396,-0.08722270164407743,-0.15295020344011864,-0.0076687409326891,0.331572576086918,0.8620824562645157,2,53.523266978635874,Global Financial Crisis,Grey Swan,U-shape,58
2008-03-28,1315.219970703125,3686980000,25.709999084472656,-0.00795018629681199,-0.010748350112098182,1338.5530004882812,1451.5573999023438,-0.017431532241640582,-0.09392493139326849,-0.15968440712544638,-0.006568782140907503,0.3340402106365461,0.7892758092930613,3,53.59907442892755,Global Financial Crisis,Grey Swan,U-shape,59
2008-03-31,1322.699951171875,4188990000,25.610000610351562,0.0056872467232620405,-0.020135162838638476,1337.5430004882812,1450.5925494384765,-0.011097250190078109,-0.08816576254724913,-0.15490532502336468,-0.0038894779339563312,0.3133196865369093,0.8990293614590622,0,58.47506645017841,Global Financial Crisis,Grey Swan,U-shape,60
2008-04-01,1370.1800537109375,4745120000,22.68000030517578,0.03589635162305438,0.012705240689611319,1338.2816015625,1449.8285998535157,0.02383538121662482,-0.05493652570422844,-0.12456950941563251,-0.11440844339501788,0.34535951436780704,1.0115723508560095,0,58.50359382937735,Global Financial Crisis,Grey Swan,U-shape,61
2008-04-02,1367.530029296875,4320440000,23.43000030517578,-0.0019340702025878453,0.01968491072300571,1339.1284033203126,1449.0016998291017,0.02120903858520345,-0.05622606967392488,-0.12626265344190857,0.03306878262381874,0.2857700691484684,0.9253460966686864,1,60.418441447805854,Global Financial Crisis,Grey Swan,U-shape,62
2008-04-03,1369.31005859375,3920100000,23.209999084472656,0.001301638178863307,0.032849119378569824,1340.3046044921875,1448.1929998779297,0.021640941920476355,-0.0544699092529993,-0.12512536355332976,-0.009389723339206513,0.24339605884419777,0.8428295258441598,0,59.71416336014676,Global Financial Crisis,Grey Swan,U-shape,63
2008-04-04,1370.4000244140625,3703100000,22.450000762939453,0.0007959963585104646,0.04195499987841411,1340.94060546875,1447.3765002441405,0.021969219833576813,-0.05318345006782532,-0.12442896652856496,-0.032744435653236925,0.22079473685289067,0.8015193608883616,0,66.39821133605682,Global Financial Crisis,Grey Swan,U-shape,64
