Date,SP500_Close,SP500_Volume,VIX,Return_1d,Return_5d,MA50,MA200,Dist_MA50,Dist_MA200,Dist_52w_High,VIX_Change,Realized_Vol_10d,Volume_Ratio,Consec_Down,RSI,VIX_Trend_20d,SP500_Trend_20d,Local_Min_20d,Dist_Local_Min,VIX_MA60,VIX_Ratio,Forward_Return_60d,label,Phase,event_name,category,day_relative
2002-07-11,927.3699951171875,2080480000,33.849998474121094,0.007496197196734,-0.027903851601888907,1033.2450061035156,1097.6114520263673,-0.10246844684553068,-0.15510174989053427,-0.24032767141741757,-0.007331378627178808,0.349408767998246,1.3589128853678523,0,31.729786936414385,0.35661652070238997,-4.684361553909217,920.469970703125,0.0074961971967339,23.204333209991454,1.4587791929977014,-0.13671994855874314,0,3,Dotcom Crash,Grey Swan,631
2002-07-12,921.3900146484375,1607400000,32.939998626708984,-0.006448322137049933,-0.06839025372821528,1029.9436071777343,1097.1570520019532,-0.10539760795909676,-0.16020225822073353,-0.24522628331072086,-0.02688330541898898,0.3267409368045815,1.0430323859803834,1,33.46027513361223,0.38828568996343366,-5.153887893562034,920.469970703125,0.0009995371653566281,23.446166515350342,1.404920442117605,-0.1477224445540537,0,3,Dotcom Crash,Grey Swan,632
2002-07-15,917.9299926757812,2574800000,35.029998779296875,-0.003755219741529814,-0.06044134882337804,1026.611005859375,1096.7115020751953,-0.10586386914157123,-0.16301598830788594,-0.24806062447202026,0.06344870187375307,0.3255130463922392,1.6169573281645293,2,31.730915742024862,0.45274431615843774,-5.576414225872327,917.9299926757812,0.0,23.708499813079833,1.4775291163707895,-0.13005349627461005,0,3,Dotcom Crash,Grey Swan,633
2002-07-16,900.9400024414062,1843700000,36.650001525878906,-0.018509026145718255,-0.05445883706195698,1023.1612048339844,1096.1231521606446,-0.1194544924251789,-0.17806680694089827,-0.2619782900336627,0.04624615481115768,0.3223356751575241,1.1361728101774264,3,31.667479575842933,0.5058646410031419,-5.650992624383233,900.9400024414062,0.0,24.01433318456014,1.5261719425731457,-0.13783380950926027,0,3,Dotcom Crash,Grey Swan,634
2002-07-17,906.0399780273438,2566500000,35.45000076293945,0.005660727209489291,-0.015676766363989625,1020.228603515625,1095.44865234375,-0.1119245481794928,-0.17290511418418364,-0.25780055045886235,-0.03274217497895937,0.31741389500914063,1.5173833960477086,0,33.74438977347401,0.5174661607670598,-5.43404545604736,900.9400024414062,0.005660727209489383,24.275666522979737,1.4603100899158385,-0.11271025296204484,0,3,Dotcom Crash,Grey Swan,635
2002-07-18,881.5599975585938,1736300000,35.119998931884766,-0.027018653770718326,-0.04939775688214387,1016.8700036621094,1094.6637020874023,-0.13306519576368303,-0.19467504414592662,-0.27785378041483205,-0.009308937205995238,0.33003311550668113,1.014544452712488,1,24.62783635560868,0.5362330615968621,-5.640459241365156,881.5599975585938,0.0,24.522999827067057,1.4321249104736917,-0.05245245968786327,0,3,Dotcom Crash,Grey Swan,636
2002-07-19,847.75,2654100000,38.16999816894531,-0.03835246341965115,-0.07992274007498912,1012.0480041503906,1093.6458023071289,-0.1623421057860966,-0.22484043900538273,-0.3055498668851116,0.08684508342315223,0.25356447050840814,1.4955806243391223,2,21.351078780025574,0.6073683745878973,-6.338023571502007,847.75,0.0,24.812999788920084,1.5383064721577766,-0.007443229205064905,0,3,Dotcom Crash,Grey Swan,637
2002-07-22,819.8499755859375,2248060000,41.869998931884766,-0.03291067462584785,-0.10684912561135396,1006.9848034667968,1092.3836520385742,-0.18583679439510997,-0.2494853121831715,-0.32840468925993244,0.09693479016065898,0.26766434259552907,1.2405338015745198,3,20.78686637214757,0.7113382870093311,-7.466542592443052,819.8499755859375,0.0,25.161666425069175,1.664039186616379,0.07491619902948266,1,3,Dotcom Crash,Grey Swan,638
2002-07-23,797.7000122070312,2441020000,44.91999816894531,-0.02701709341770231,-0.11459141558218178,1001.83900390625,1091.0240020751953,-0.2037642684136519,-0.26885200445658725,-0.34654924250908764,0.07284450238516516,0.2697003178670869,1.3147850160980399,4,20.657899249486988,0.8329172120058445,-8.600392552425987,797.7000122070312,0.0,25.54133307139079,1.758717841523348,0.07812461623486167,1,3,Dotcom Crash,Grey Swan,639
2002-07-24,843.4299926757812,2775560000,39.86000061035156,0.05732729067187403,-0.06910289487212118,997.2164025878906,1089.8842520141602,-0.15421568429181068,-0.22612883788615099,-0.3090886809946498,-0.11264465193348772,0.4455305890348396,1.445840998434379,0,31.330634264650143,0.8688119730555023,-9.049482761469136,797.7000122070312,0.0573272906718741,25.804833094278973,1.5446719017604758,0.04241018204459346,0,3,Dotcom Crash,Grey Swan,640
2002-07-25,838.6799926757812,2424700000,39.27000045776367,-0.005631765577757797,-0.048641051093022636,992.0444018554688,1088.765452270508,-0.15459429930035654,-0.22969635845185873,-0.3129797315783074,-0.014801809923572051,0.43725161301795884,1.2497126593774064,1,21.718513599558776,0.8873608653706712,-9.40807646557803,797.7000122070312,0.051372671231844295,26.094166437784832,1.5049340836923608,0.05450233983383801,1,3,Dotcom Crash,Grey Swan,641
2002-07-26,852.8400268554688,1796100000,35.5099983215332,0.01688371524699228,0.0060041602541653916,987.2798034667969,1087.745902404785,-0.13617191006971663,-0.21595657131871254,-0.3013802769973633,-0.09574744314746031,0.4572865851332886,0.9284180915660807,0,26.832643786986566,0.8022480857103385,-9.091444293717698,797.7000122070312,0.06912374803139244,26.351666418711343,1.3475427988993844,0.054969211541944896,1,3,Dotcom Crash,Grey Swan,642
2002-07-29,898.9600219726562,1778650000,31.329999923706055,0.05407813149581853,0.09649332041533532,983.294404296875,1086.8357525634765,-0.08576717405864195,-0.17286487875254858,-0.26360022775125436,-0.11771328063658071,0.5522521165990543,0.927508919056967,0,40.70854593206358,0.6295037334126637,-7.921684506064962,797.7000122070312,0.1269399626627365,26.53933308919271,1.1805119525201706,-0.009789143691634195,0,3,Dotcom Crash,Grey Swan,643
2002-07-30,902.780029296875,1826090000,31.920000076293945,0.0042493628535740235,0.13172873947828379,979.2182055664063,1085.8625024414061,-0.07806041169885863,-0.16860557642693846,-0.2604709979136801,0.018831795532226137,0.5444442405910104,0.9424041888988607,0,46.61566040582369,0.48327067669172913,-6.894984516344578,797.7000122070312,0.1317287394782837,26.734833081563313,1.1939479845979062,-0.007355074805552642,0,3,Dotcom Crash,Grey Swan,644
2002-07-31,911.6199951171875,2049360000,32.029998779296875,0.00979193771842457,0.08084844389404933,975.6130053710938,1084.9623522949219,-0.06559261705369053,-0.15976808486587493,-0.2532295759842822,0.0034460746472435577,0.5458855711657887,1.05148713886171,0,47.00900053827976,0.36058645033298553,-5.967578216782224,797.7000122070312,0.1428105568094062,26.892666403452555,1.1910309784374813,-0.03194312901555452,0,3,Dotcom Crash,Grey Swan,645
2002-08-01,884.6599731445312,1672200000,36.95000076293945,-0.029573750155831746,0.05482422481792182,971.7086047363281,1083.9357522583007,-0.08958306139052599,-0.18384464088262883,-0.27531437792788754,0.15360606216515693,0.5497132566833721,0.8548070243238145,1,43.53958439748199,0.3108345992583076,-5.27731561875886,797.7000122070312,0.10901336292687787,27.142833073933918,1.3613170247295834,0.014683665661234802,0,3,Dotcom Crash,Grey Swan,646
2002-08-02,864.239990234375,1538100000,41.290000915527344,-0.023082295492101057,0.013367059495248412,967.2730041503906,1082.7692520141602,-0.1065190628436025,-0.20182440660674333,-0.29204178559543315,0.11745602335523841,0.5239352022840507,0.7697558661292405,2,41.08820223728768,0.27528576528219373,-4.2212476228412985,797.7000122070312,0.08341478877911096,27.491166432698567,1.5019370319047705,0.030072654040605995,0,3,Dotcom Crash,Grey Swan,647
2002-08-05,834.5999755859375,1425500000,45.08000183105469,-0.034296046217902276,-0.07159389162322105,962.0234045410157,1081.5568020629883,-0.1324535643869,-0.22833458770357618,-0.3163219532369957,0.09178979974548973,0.5265897674632769,0.7091260115181366,3,39.43226093992368,0.2905564831611804,-3.591218142401923,797.7000122070312,0.04625794510998379,27.883166472117107,1.616746142377131,0.05697346060277808,1,3,Dotcom Crash,Grey Swan,648
2002-08-06,859.5700073242188,1514100000,42.029998779296875,0.029918562747082378,-0.047863289583742974,957.5384057617188,1080.5116021728516,-0.10231276139735247,-0.20447868806251684,-0.29586728869611406,-0.06765756273010459,0.5153625573931672,0.7501185297260663,0,43.038206636235955,0.2680527077581646,-2.7716838635896632,797.7000122070312,0.07756047909039025,28.210166454315186,1.4898883651524053,0.03622743276649931,0,3,Dotcom Crash,Grey Swan,649
2002-08-07,876.77001953125,1490400000,38.72999954223633,0.020010019033323,-0.03822862132533367,953.5828051757812,1079.528052368164,-0.08055177298459335,-0.18782099491729104,-0.2817775797409379,-0.07851533030940894,0.44445361786209525,0.7443975394524702,0,49.26639851109156,0.24190983306196365,-2.07714260933097,797.7000122070312,0.09912248478654567,28.51033312479655,1.3584548231234568,0.010253532892446904,0,3,Dotcom Crash,Grey Swan,650
2002-08-08,905.4600219726562,1646700000,36.33000183105469,0.03272238078663414,0.023511913570805065,950.3388049316407,1078.605852355957,-0.04722398235881003,-0.1605274345629639,-0.25436650045160036,-0.06196740871541617,0.4619713632619695,0.8314705571968631,0,58.979308448111766,0.17057150073517446,-0.7980822111431082,797.7000122070312,0.13508838926488256,28.7933331489563,1.261750476858966,-0.004969849458616893,0,3,Dotcom Crash,Grey Swan,651
2002-08-09,908.6400146484375,1294900000,35.33000183105469,0.003512018861808297,0.051374646991308115,947.2184045410156,1077.7251522827148,-0.04072808309850321,-0.1568907780208529,-0.24556626018794003,-0.027525459664172303,0.4596995393550101,0.6590351794190067,0,64.96646286635394,0.06684970712303165,0.4649332376350741,797.7000122070312,0.13907484109780033,29.062333170572916,1.215662955334505,-0.00031920128744522547,0,3,Dotcom Crash,Grey Swan,652
2002-08-12,903.7999877929688,1036500000,37.04999923706055,-0.005326671484241707,0.08291398781607784,943.9516040039063,1076.8181524658203,-0.042535672422853735,-0.1606753789176519,-0.24958488087654673,0.048683762152935905,0.3778243578038621,0.5490148718673974,1,68.99254432542752,0.017105317653569086,1.623346452067658,797.7000122070312,0.1330073636233076,29.371499824523926,1.2614268749778113,0.01282366343439656,0,3,Dotcom Crash,Grey Swan,653
2002-08-13,884.2100219726562,1297700000,35.81999969482422,-0.021675111844325357,0.028665512335801724,940.8222033691407,1075.7387527465821,-0.06017309242251383,-0.17804390730083272,-0.25777099364610156,-0.033198368895132835,0.39327995656052445,0.6974530628653675,2,58.053562810171975,-0.027669097785664367,2.2548881358669925,797.7000122070312,0.10844930229632817,29.673499806722006,1.2071376793481512,0.0447291783740853,0,3,Dotcom Crash,Grey Swan,654
2002-08-14,919.6199951171875,1533800000,32.36000061035156,0.040047016279607606,0.04887253741733377,938.4008044433593,1074.81380279541,-0.02001363302039392,-0.14439134227211223,-0.2280469365454499,-0.09659405678254673,0.4442705313395452,0.8478755019369904,0,64.25803177552208,-0.1395713289877526,3.4979703745447437,797.7000122070312,0.15283938955050902,29.892166487375896,1.082557887666586,-0.018453242418856375,0,3,Dotcom Crash,Grey Swan,655
2002-08-15,930.25,1505100000,29.43000030517578,0.011559127617117415,0.027378324195181714,936.0078039550781,1074.0735525512696,-0.006151448663941293,-0.13390475187629605,-0.219123832570554,-0.09054388905785471,0.41117880498055315,0.8373613021243641,0,63.807922267979414,-0.29389464586301045,4.485962740102203,797.7000122070312,0.16616520717636313,30.048499838511148,0.9794166252338935,-0.038172544762832605,0,3,Dotcom Crash,Grey Swan,656
2002-08-16,928.77001953125,1265300000,28.809999465942383,-0.0015909491736092463,0.02215399339484403,934.0002038574219,1073.4184524536133,-0.005599767863616302,-0.1347549341933957,-0.22036616686381705,-0.021066966795931674,0.38275578127912285,0.7322371862832698,1,56.32452151743867,-0.4003608459816857,4.8457524120359325,797.7000122070312,0.16430989760371403,30.202333164215087,0.9538997967242346,-0.05661252622730095,0,3,Dotcom Crash,Grey Swan,657
2002-08-19,950.7000122070312,1299800000,28.610000610351562,0.02361186538606108,0.051892039220524655,932.463603515625,1072.873052368164,0.019557233786552494,-0.11387464704371031,-0.1988910469494405,-0.006941994422014708,0.3090414094199736,0.7734239211605048,0,59.441246139005194,-0.4371879219112544,4.956466376512562,797.7000122070312,0.19180142617359158,30.37533318201701,0.9418826927399575,-0.0712632787736267,0,3,Dotcom Crash,Grey Swan,658
2002-08-20,937.4299926757812,1308500000,29.59000015258789,-0.013958156475084027,0.060189286912166295,930.5974035644531,1072.1397024536134,0.007342153637176935,-0.12564566862839446,-0.2088731400305369,0.03425374069659215,0.32114693309227044,0.8057499201023675,1,54.997869052760265,-0.3919172745898251,4.3311053971599005,834.5999755859375,0.1232087468222739,30.553499857584637,0.968465160800308,-0.05856433419865403,0,3,Dotcom Crash,Grey Swan,659
2002-08-21,949.3599853515625,1353100000,28.229999542236328,0.012726275848853996,0.032339434105698395,929.3126037597656,1071.4505026245117,0.02157226912740691,-0.11394881702317486,-0.19880504137912774,-0.04596149386070958,0.3161281645645386,0.8713767765949911,0,63.302906109815595,-0.4229172771138365,4.388104936413273,834.5999755859375,0.13750301117017985,30.6854998588562,0.919978480783614,-0.04749511936045525,0,3,Dotcom Crash,Grey Swan,660
2002-08-22,962.7000122070312,1373000000,27.75,0.014051600089852956,0.03488310906426362,928.1614038085937,1070.7498028564453,0.037211855887039354,-0.10091039976021382,-0.187546970226581,-0.01700317215797953,0.2881719267417226,0.9151838533039603,0,70.85133559946674,-0.45260148442777637,4.401383065818833,834.5999755859375,0.15348674858414668,30.808166535695396,0.9007351985016019,-0.05491845273376572,0,3,Dotcom Crash,Grey Swan,661
2002-08-23,940.8599853515625,1071500000,29.31999969482422,-0.022686222684675683,0.013017179243591803,926.7874035644531,1069.8598028564454,0.0151842609567046,-0.1205763756713385,-0.20597846058086028,0.05657656557925117,0.3231454324307977,0.7318914082164458,1,73.27200767390605,-0.5019022704963414,4.139744028650719,834.5999755859375,0.12731849134194417,30.953333187103272,0.947232387465154,-0.04304572479492441,0,3,Dotcom Crash,Grey Swan,662
2002-08-26,947.9500122070312,1016900000,29.889999389648438,0.007535687526151413,-0.002892605411475624,925.6010034179687,1069.0205526733398,0.024145402507705024,-0.11325370701577525,-0.19999496237076395,0.019440644637006566,0.3195427994633075,0.713149862107295,0,71.00085220630935,-0.5997519098726438,4.575240698792852,834.5999755859375,0.13581361123514946,31.118499851226808,0.9605218610327728,-0.05402185907823165,0,3,Dotcom Crash,Grey Swan,663
2002-08-27,934.8200073242188,1307700000,30.110000610351562,-0.013850946477908743,-0.0027841922831086663,923.5740026855469,1068.1019525146485,0.012176614549533607,-0.12478391681303647,-0.21107578932902385,0.007360362167799783,0.30328055701656625,0.9340660910509083,1,64.06590198468487,-0.682977468447578,4.809812617481177,834.5999755859375,0.1200815176970512,31.230833180745442,0.9641113458642884,-0.02211119012024676,0,3,Dotcom Crash,Grey Swan,664
2002-08-28,917.8699951171875,1146600000,33.31999969482422,-0.0181318457823213,-0.03316970455913393,921.1886022949219,1067.0897521972656,-0.0036025273971767428,-0.1398380565203787,-0.2253804414508496,0.10660906739965603,0.25596385051927084,0.8462804549513976,2,53.188420478527306,-0.7158872719097863,4.893639494243405,834.5999755859375,0.09977237235453983,31.38799985249837,1.0615521808144799,0.017311835807868103,0,3,Dotcom Crash,Grey Swan,665
2002-08-29,917.7999877929688,1271100000,33.66999816894531,-7.627150314437614e-05,-0.046639684060174935,919.1448022460937,1066.087102355957,-0.0014631148974989306,-0.13909474585640055,-0.2254395228489452,0.010504155982194119,0.2476885358740807,0.9522667935256945,3,52.39163713447842,-0.6680527063240684,4.5413832126703335,834.5999755859375,0.09968849106258364,31.572333145141602,1.066439974966706,0.013891915634755891,0,3,Dotcom Crash,Grey Swan,666
2002-08-30,916.0700073242188,929900000,32.63999938964844,-0.0018849209977764847,-0.026348211650302766,917.3404028320313,1064.9720025634765,-0.0013848681513323944,-0.1398177556600908,-0.2231493646848766,-0.030590995999722703,0.24770469745370766,0.7128920848969453,4,53.25654720982627,-0.561473756087455,3.792157533115004,834.5999755859375,0.09761566513476659,31.713666470845542,1.02920926596912,0.018339196413645675,0,3,Dotcom Crash,Grey Swan,667
2002-09-03,878.02001953125,1289800000,39.970001220703125,-0.041536113494328175,-0.0737697049161582,915.1180029296875,1063.6560528564453,-0.04053901603910186,-0.17452637328266996,-0.25116202657684866,0.22457113872922885,0.27847852457195493,0.9939735824047101,5,48.50374635109564,-0.27733085316823036,1.953420492760192,859.5700073242188,0.021464234500764918,31.987999820709227,1.2495311193176355,0.04019268039717816,0,3,Dotcom Crash,Grey Swan,668
2002-09-04,893.4000244140625,1372100000,37.439998626708984,0.01751669044063875,-0.04430797649347995,913.1316040039062,1062.4118530273438,-0.021608692003786234,-0.15908315417573882,-0.23804486360620006,-0.06329753607021871,0.3027002305892885,1.0632148281312959,0,42.982560456865066,-0.06980457592727661,0.6633681677337715,876.77001953125,0.018967351200835363,32.2166664759318,1.1621313662193882,0.050895421379629546,1,3,Dotcom Crash,Grey Swan,669
2002-09-05,879.1500244140625,1401300000,38.86000061035156,-0.015950301780376486,-0.04218459140085684,911.1918041992187,1061.1143530273437,-0.03516469269970602,-0.17148418367364424,-0.25019827797478905,0.03792740480042589,0.2906415633261596,1.0896027805748543,1,36.58371178493479,0.11280444869421319,-0.6095486519031965,878.02001953125,0.0012869921615406646,32.45683314005534,1.197282570442586,0.0650173139477841,1,3,Dotcom Crash,Grey Swan,670
2002-09-06,893.9199829101562,1184500000,36.33000183105469,0.016800270813775775,-0.02601874613251709,909.5996032714844,1059.8286526489258,-0.01723793667558177,-0.156542917880262,-0.23760140598813018,-0.06510547451260029,0.2966149792198512,0.937879813611728,0,41.4470059585136,0.22118044258060263,-1.2220449806156055,878.02001953125,0.018108884792165433,32.659833176930746,1.1123756093376607,0.04542917393401669,0,3,Dotcom Crash,Grey Swan,671
2002-09-09,902.9600219726562,1130600000,36.45000076293945,0.01011280565970818,-0.014311117323725031,907.8460034179687,1058.6301525878907,-0.0053819496114067365,-0.1470486460589552,-0.22989141717165346,0.00330302575933783,0.29443885914599083,0.9010631684651801,0,37.49214833160842,0.3154812332382773,-1.6378340412800023,878.02001953125,0.02840482208449075,32.85033318201701,1.1095778103977643,0.019701844593826845,0,3,Dotcom Crash,Grey Swan,672
2002-09-10,909.5800170898438,1186400000,35.08000183105469,0.007331437667334573,0.035944507934389414,906.2412036132813,1057.4929025268555,0.0036842437347256347,-0.13987127959306128,-0.22424541409956814,-0.037585703791746194,0.2942175385,0.9399200624289454,0,42.4398811042591,0.41568425544222515,-2.026931877423092,878.02001953125,0.0359445079343894,33.00233322779338,1.0629552034676013,0.008795267980485688,0,3,Dotcom Crash,Grey Swan,673
2002-09-11,909.4500122070312,846600000,34.810001373291016,-0.00014292847288843724,0.017965063078541066,905.0572033691407,1056.2884527587892,0.004853625628897308,-0.1390135811560268,-0.2243562915178671,-0.007696705919914004,0.28932995417108015,0.6829181724315952,1,38.424515452449135,0.4955714849601104,-2.735893949350919,878.02001953125,0.03579644196787316,33.171833260854086,1.0493843104646894,-0.0031887672495872765,0,3,Dotcom Crash,Grey Swan,674
2002-09-12,886.9099731445312,1191600000,37.5,-0.02478425285607544,0.008826649053033542,903.8336022949219,1054.935902404785,-0.018724275250908893,-0.15927596063156957,-0.24358004131511238,0.07727660214265208,0.30102264957745134,0.9746681171630255,2,29.13155945269719,0.5607744962649228,-3.245706612723251,878.02001953125,0.010125001042718074,33.39283326466878,1.1229954554253652,0.028548565345868138,0,3,Dotcom Crash,Grey Swan,675
2002-09-13,889.8099975585938,1271000000,35.81999969482422,0.0032698069723813283,-0.0045977105670940155,902.5500024414063,1053.637452392578,-0.014115566836574904,-0.15548750138101902,-0.24110669406015614,-0.044800008138020875,0.30247909627846303,1.0496628443302929,0,34.30680572593147,0.5479850181063314,-3.4970601705680497,878.02001953125,0.013427914814104222,33.555499935150145,1.0674852040366103,0.002461202332424861,0,3,Dotcom Crash,Grey Swan,676
2002-09-16,891.0999755859375,1001400000,36.7400016784668,0.00144972300927515,-0.013134630657078983,900.5914013671875,1052.4503521728516,-0.010539103267964854,-0.15330925231180342,-0.24000650897295028,0.025684031029612475,0.3032628814243631,0.8361234730768909,0,31.877582611463552,0.5289399168545131,-3.6925415497973897,878.02001953125,0.014897104580451955,33.70983330408732,1.0898897466221547,0.014981525066607215,0,3,Dotcom Crash,Grey Swan,677
2002-09-17,873.52001953125,1448600000,38.0099983215332,-0.019728376766173672,-0.039644667737936845,898.5222021484375,1051.1169525146483,-0.027825892957798144,-0.16896020234334805,-0.25499994690377153,0.0345671362288138,0.23747557654708465,1.202047945830671,1,30.998142457503377,0.5129549327649565,-3.736255433505657,873.52001953125,0.0,33.88949995040893,1.1215862841633504,0.03599230897796435,0,3,Dotcom Crash,Grey Swan,678
2002-09-18,869.4600219726562,1501000000,37.52000045776367,-0.0046478586269521616,-0.04397161987752163,896.8548022460938,1049.7670028686523,-0.030545390630489676,-0.17175904786803078,-0.25846260182763464,-0.012891288750516483,0.21568632929084106,1.2356604526913277,2,33.69045822231014,0.49130832127162377,-3.931435767152267,869.4600219726562,0.0,34.06516663233439,1.1014183744561514,0.03694246348936514,0,3,Dotcom Crash,Grey Swan,679
2002-09-19,843.3200073242188,1524000000,40.650001525878906,-0.03006465390913582,-0.0491481290550434,895.3118029785156,1048.3341027832032,-0.058071160774750226,-0.19556179171763682,-0.2807566670643678,0.08342220229018071,0.24913859845392747,1.2458308809103393,3,28.656582758475935,0.48097750441472314,-4.2094660938234725,843.3200073242188,0.0,34.27866665522257,1.1858688068220302,0.05473601093728675,1,3,Dotcom Crash,Grey Swan,680
2002-09-20,845.3900146484375,1792800000,38.97999954223633,0.002454592925865251,-0.04992075053329714,893.6722033691407,1046.8370526123047,-0.05402673210454517,-0.19243399673442102,-0.2789912174673682,-0.04108245808009159,0.2247524011673644,1.440844832713157,0,29.78492457539511,0.42053388151011006,-4.087834270735443,843.3200073242188,0.002454592925865359,34.45466664632161,1.1313416537262548,0.07689942942212302,1,3,Dotcom Crash,Grey Swan,681
2002-09-23,833.7000122070312,1381100000,39.68000030517578,-0.01382794004997523,-0.06441472893225397,891.9184033203124,1045.1538027954102,-0.06527322555129897,-0.20231834780949579,-0.28896128368773505,0.017957946925601487,0.20990238023552413,1.0963286366342528,1,35.07342019241325,0.3779925210135318,-4.301639000455259,833.7000122070312,0.0,34.677833302815756,1.1442468149229457,0.08311140339786527,1,3,Dotcom Crash,Grey Swan,682
2002-09-24,819.2899780273438,1670240000,40.52000045776367,-0.017284435610766313,-0.06208219650536151,889.9456030273437,1043.414752807617,-0.07939319522412325,-0.21479931559065954,-0.3012511865965963,0.021169358521358816,0.1958954598823861,1.2923383087656692,2,24.876255805455628,0.3408722095919727,-4.448210752100009,819.2899780273438,0.0,34.92983331680298,1.1600399031469626,0.08767349658394874,1,3,Dotcom Crash,Grey Swan,683
2002-09-25,839.6599731445312,1651500000,37.33000183105469,0.024862985833457474,-0.03427420246478241,888.7200024414062,1041.8215023803712,-0.05520302138142719,-0.19404622459215698,-0.2838782047478023,-0.07872652000668423,0.2615313436302962,1.2610653425035143,0,37.146006332777986,0.24566922869001032,-4.31762470446135,819.2899780273438,0.024862985833457436,35.100166670481364,1.0635277655945883,0.05310486182695939,1,3,Dotcom Crash,Grey Swan,684
2002-09-26,854.9500122070312,1650000000,34.599998474121094,0.01820979867033401,0.013790737539494113,887.698203125,1040.3966021728515,-0.036891131245601186,-0.1782460549933728,-0.2708377710328216,-0.07313161593960904,0.27232417884491605,1.2361615460859754,0,37.35809426959832,0.15129325120968865,-4.093143503289471,819.2899780273438,0.0435255344701621,35.19416666030884,0.9831174242049086,0.047733782064338204,0,3,Dotcom Crash,Grey Swan,685
2002-09-27,827.3699951171875,1507300000,36.970001220703125,-0.03225921597292769,-0.02131562854896485,886.6144030761719,1038.8496520996093,-0.0668209401442518,-0.20357099466222303,-0.2943599728563751,0.06849719222833683,0.30404008726573006,1.1193483970957687,1,28.111431951692225,0.09437593732561256,-4.169151409407354,819.2899780273438,0.009862218880424387,35.32000001271566,1.0467157759737669,0.08461753529714211,1,3,Dotcom Crash,Grey Swan,686
2002-09-30,815.280029296875,1721870000,39.689998626708984,-0.014612526308257157,-0.022094257695155273,885.9650036621093,1037.2407025146485,-0.07978303214354984,-0.21399148016430533,-0.3046711563171706,0.07357309483892216,0.30210316389087555,1.2421641980817142,2,23.532068112382206,0.0550901800169974,-4.309203642651567,815.280029296875,0.0,35.529666646321616,1.1170945965184869,0.09467905337117255,1,3,Dotcom Crash,Grey Swan,687
2002-10-01,847.9099731445312,1780900000,34.119998931884766,0.04002298924922454,0.03493268059509003,886.5262036132813,1035.883352355957,-0.04355904011788817,-0.18146191729397837,-0.27684201748177706,-0.1403376136948502,0.37986835108452627,1.2623866685616525,0,35.39212998887899,0.041368366901138674,-4.432339225138089,815.280029296875,0.04002298924922448,35.627499961853026,0.9576871508923621,0.049238717932715614,0,3,Dotcom Crash,Grey Swan,688
2002-10-02,827.9099731445312,1668900000,36.83000183105469,-0.023587409788127234,-0.013993759826368968,887.1304028320312,1034.407452392578,-0.0667550446906651,-0.1996287621192398,-0.29389944115698974,0.07942564431435128,0.3941951106859903,1.1706809962678362,1,35.824121354681466,0.03521046746045984,-4.553068645735446,815.280029296875,0.015491540812730001,35.73766667048137,1.03056537436104,0.057361371175608244,1,3,Dotcom Crash,Grey Swan,689
2002-10-03,818.9500122070312,1674500000,37.310001373291016,-0.01082238555898618,-0.0421077249967714,886.6408032226562,1032.8304025268556,-0.07634522432262375,-0.20708181110524873,-0.3015411336482044,0.01303284057487053,0.3705264312619249,1.163460867033689,2,33.45629098984381,0.0592480767042102,-4.928316228192582,815.280029296875,0.0045014998261657,35.79116671880086,1.0424360196587925,0.0738018212839675,1,3,Dotcom Crash,Grey Swan,690
2002-10-04,800.5800170898438,1835930000,39.459999084472656,-0.02243115555695674,-0.03237968283288939,885.8788037109375,1031.1187023925781,-0.09628719669527931,-0.22358113063781995,-0.31720837312947714,0.05762523806071873,0.38175196279732126,1.2473943683024735,3,30.427264700875114,0.0763834157384425,-5.242256107186943,800.5800170898438,0.0,35.884666728973386,1.09963398524787,0.09897822646437904,1,3,Dotcom Crash,Grey Swan,691
2002-10-07,785.280029296875,1576500000,42.63999938964844,-0.01911112876459886,-0.036797172654741694,884.5276037597656,1029.2973022460938,-0.11220404432945869,-0.2370717113672925,-0.33025729182998964,0.08058794675510006,0.38600337383994177,1.0551453142244833,4,30.73025740547226,0.13613528775093212,-5.491668930627345,785.280029296875,0.0,36.046333408355714,1.1829219606497974,0.1575870968102977,1,3,Dotcom Crash,Grey Swan,692
2002-10-08,798.5499877929688,1938430000,41.02000045776367,0.016898377650040874,-0.05821371008116305,882.5194030761719,1027.5904019165039,-0.09514738711751088,-0.22289076824419934,-0.3189397266189717,-0.0379924708037882,0.3953111986298648,1.2655345321906877,0,35.11356227909761,0.14180448718537011,-5.270022284715711,785.280029296875,0.016898377650040868,36.146166769663495,1.1348368063246654,0.1377998130920126,1,3,Dotcom Crash,Grey Swan,693
2002-10-09,776.760009765625,1885030000,42.130001068115234,-0.027286930512098406,-0.06178203553295858,879.9990026855469,1025.7497518920898,-0.11731717036594487,-0.24273926624615827,-0.3375237709732705,0.027059985323366176,0.38148171285541826,1.1903222343602988,1,35.766822722046086,0.1501353443117064,-5.194751297800193,776.760009765625,0.0,36.23750009536743,1.1626078222073906,0.1960064860264099,1,3,Dotcom Crash,Grey Swan,694
